,Season,Round,HomeTeam,AwayTeam
687,9697,9,Gil Vicente,E. Amadora
688,9697,9,Belenenses,Marítimo
689,9697,9,U. Leiria,Desp. Chaves
690,9697,9,V. Guimarães,Sp. Espinho
691,9697,9,FC Porto,Farense
692,9697,9,SL Benfica,Boavista
693,9697,10,Boavista,SC Braga
694,9697,10,Rio Ave,FC Porto
695,9697,10,Sp. Espinho,SL Benfica
696,9697,10,Farense,V. Guimarães
697,9697,10,Desp. Chaves,Belenenses
698,9697,10,E. Amadora,V. Setúbal
699,9697,10,Salgueiros,U. Leiria
700,9697,10,Marítimo,Leça
701,9697,10,Sporting CP,Gil Vicente
702,9697,11,U. Leiria,E. Amadora
703,9697,11,V. Setúbal,Sporting CP
704,9697,11,Belenenses,Leça
705,9697,11,SL Benfica,Farense
706,9697,11,Desp. Chaves,Salgueiros
707,9697,11,SC Braga,Sp. Espinho
708,9697,11,V. Guimarães,Rio Ave
709,9697,11,Gil Vicente,Boavista
710,9697,11,FC Porto,Marítimo
711,9697,12,Salgueiros,Belenenses
712,9697,12,Boavista,V. Setúbal
713,9697,12,Leça,FC Porto
714,9697,12,Rio Ave,SL Benfica
715,9697,12,Sp. Espinho,Gil Vicente
716,9697,12,Marítimo,V. Guimarães
717,9697,12,E. Amadora,Desp. Chaves
718,9697,12,Farense,SC Braga
719,9697,12,Sporting CP,U. Leiria
720,9697,13,Desp. Chaves,Sporting CP
721,9697,13,Belenenses,FC Porto
722,9697,13,V. Setúbal,Sp. Espinho
723,9697,13,Gil Vicente,Farense
724,9697,13,V. Guimarães,Leça
725,9697,13,SL Benfica,Marítimo
726,9697,13,SC Braga,Rio Ave
727,9697,13,Salgueiros,E. Amadora
728,9697,13,U. Leiria,Boavista
729,9697,14,Leça,SL Benfica
730,9697,14,FC Porto,V. Guimarães
731,9697,14,Rio Ave,Gil Vicente
732,9697,14,Sp. Espinho,U. Leiria
733,9697,14,Sporting CP,Salgueiros
734,9697,14,Farense,V. Setúbal
735,9697,14,E. Amadora,Belenenses
736,9697,14,Boavista,Desp. Chaves
737,9697,14,Marítimo,SC Braga
738,9697,15,E. Amadora,Sporting CP
739,9697,15,SL Benfica,FC Porto
740,9697,15,V. Setúbal,Rio Ave
741,9697,15,Belenenses,V. Guimarães
742,9697,15,Gil Vicente,Marítimo
743,9697,15,Salgueiros,Boavista
744,9697,15,Desp. Chaves,Sp. Espinho
745,9697,15,SC Braga,Leça
746,9697,15,U. Leiria,Farense
747,9697,16,Belenenses,Sporting CP
748,9697,16,Boavista,E. Amadora
749,9697,16,Rio Ave,U. Leiria
750,9697,16,Sp. Espinho,Salgueiros
751,9697,16,Leça,Gil Vicente
752,9697,16,V. Guimarães,SL Benfica
753,9697,16,Farense,Desp. Chaves
754,9697,16,Marítimo,V. Setúbal
755,9697,16,FC Porto,SC Braga
756,9697,17,Salgueiros,Farense
757,9697,17,E. Amadora,Sp. Espinho
758,9697,17,U. Leiria,Marítimo
759,9697,17,V. Setúbal,Leça
760,9697,17,Desp. Chaves,Rio Ave
761,9697,17,SC Braga,V. Guimarães
762,9697,17,Sporting CP,Boavista
763,9697,17,SL Benfica,Belenenses
764,9697,17,Gil Vicente,FC Porto
765,9697,18,V. Setúbal,FC Porto
766,9697,18,SC Braga,SL Benfica
767,9697,18,Sporting CP,Sp. Espinho
768,9697,18,Gil Vicente,V. Guimarães
769,9697,18,Desp. Chaves,Marítimo
770,9697,18,Salgueiros,Rio Ave
771,9697,18,Boavista,Belenenses
772,9697,18,E. Amadora,Farense
773,9697,18,U. Leiria,Leça
774,9697,19,Leça,Desp. Chaves
775,9697,19,Rio Ave,E. Amadora
776,9697,19,Belenenses,SC Braga
777,9697,19,SL Benfica,Gil Vicente
778,9697,19,V. Guimarães,V. Setúbal
779,9697,19,Sp. Espinho,Boavista
780,9697,19,Marítimo,Salgueiros
781,9697,19,FC Porto,U. Leiria
782,9697,19,Farense,Sporting CP
783,9697,20,V. Setúbal,SL Benfica
784,9697,20,Desp. Chaves,FC Porto
785,9697,20,Gil Vicente,SC Braga
786,9697,20,U. Leiria,V. Guimarães
787,9697,20,Boavista,Farense
788,9697,20,E. Amadora,Marítimo
789,9697,20,Salgueiros,Leça
790,9697,20,Sp. Espinho,Belenenses
791,9697,20,Sporting CP,Rio Ave
792,9697,21,Farense,Sp. Espinho
793,9697,21,Leça,E. Amadora
794,9697,21,Belenenses,Gil Vicente
795,9697,21,SL Benfica,U. Leiria
796,9697,21,Rio Ave,Boavista
797,9697,21,V. Guimarães,Desp. Chaves
798,9697,21,FC Porto,Salgueiros
799,9697,21,SC Braga,V. Setúbal
800,9697,21,Marítimo,Sporting CP
801,9697,22,E. Amadora,FC Porto
802,9697,22,Desp. Chaves,SL Benfica
803,9697,22,Sporting CP,Leça
804,9697,22,Farense,Belenenses
805,9697,22,Salgueiros,V. Guimarães
806,9697,22,Sp. Espinho,Rio Ave
807,9697,22,Boavista,Marítimo
808,9697,22,V. Setúbal,Gil Vicente
809,9697,22,U. Leiria,SC Braga
810,9697,23,FC Porto,Sporting CP
811,9697,23,Leça,Boavista
812,9697,23,Marítimo,Sp. Espinho
813,9697,23,Rio Ave,Farense
814,9697,23,Gil Vicente,U. Leiria
815,9697,23,V. Guimarães,E. Amadora
816,9697,23,SL Benfica,Salgueiros
817,9697,23,SC Braga,Desp. Chaves
818,9697,23,Belenenses,V. Setúbal
819,9697,24,Sporting CP,V. Guimarães
820,9697,24,Desp. Chaves,Gil Vicente
821,9697,24,Rio Ave,Belenenses
822,9697,24,Sp. Espinho,Leça
823,9697,24,Boavista,FC Porto
824,9697,24,Salgueiros,SC Braga
825,9697,24,U. Leiria,V. Setúbal
826,9697,24,Farense,Marítimo
827,9697,24,E. Amadora,SL Benfica
828,9697,25,SL Benfica,Sporting CP
829,9697,25,Belenenses,U. Leiria
830,9697,25,Leça,Farense
831,9697,25,Gil Vicente,Salgueiros
832,9697,25,V. Setúbal,Desp. Chaves
833,9697,25,SC Braga,E. Amadora
834,9697,25,Marítimo,Rio Ave
835,9697,25,FC Porto,Sp. Espinho
836,9697,25,V. Guimarães,Boavista
837,9697,26,Farense,FC Porto
838,9697,26,Sporting CP,SC Braga
839,9697,26,Boavista,SL Benfica
840,9697,26,E. Amadora,Gil Vicente
841,9697,26,Marítimo,Belenenses
842,9697,26,Rio Ave,Leça
843,9697,26,Sp. Espinho,V. Guimarães
844,9697,26,Salgueiros,V. Setúbal
845,9697,26,Desp. Chaves,U. Leiria
846,9697,27,Gil Vicente,Sporting CP
847,9697,27,Leça,Marítimo
848,9697,27,U. Leiria,Salgueiros
849,9697,27,Belenenses,Desp. Chaves
850,9697,27,V. Setúbal,E. Amadora
851,9697,27,SL Benfica,Sp. Espinho
852,9697,27,FC Porto,Rio Ave
853,9697,27,V. Guimarães,Farense
854,9697,27,SC Braga,Boavista
855,9697,28,Marítimo,FC Porto
856,9697,28,Farense,SL Benfica
857,9697,28,Leça,Belenenses
858,9697,28,Sp. Espinho,SC Braga
859,9697,28,Rio Ave,V. Guimarães
860,9697,28,E. Amadora,U. Leiria
861,9697,28,Salgueiros,Desp. Chaves
862,9697,28,Boavista,Gil Vicente
863,9697,28,Sporting CP,V. Setúbal
864,9697,29,V. Guimarães,Marítimo
865,9697,29,Gil Vicente,Sp. Espinho
866,9697,29,Belenenses,Salgueiros
867,9697,29,U. Leiria,Sporting CP
868,9697,29,V. Setúbal,Boavista
869,9697,29,FC Porto,Leça
870,9697,29,SL Benfica,Rio Ave
871,9697,29,SC Braga,Farense
872,9697,29,Desp. Chaves,E. Amadora
873,9697,30,Boavista,U. Leiria
874,9697,30,Marítimo,SL Benfica
875,9697,30,Sp. Espinho,V. Setúbal
876,9697,30,Farense,Gil Vicente
877,9697,30,Rio Ave,SC Braga
878,9697,30,Leça,V. Guimarães
879,9697,30,FC Porto,Belenenses
880,9697,30,E. Amadora,Salgueiros
881,9697,30,Sporting CP,Desp. Chaves
882,9697,31,Salgueiros,Sporting CP
883,9697,31,V. Guimarães,FC Porto
884,9697,31,U. Leiria,Sp. Espinho
885,9697,31,Gil Vicente,Rio Ave
886,9697,31,Belenenses,E. Amadora
887,9697,31,Desp. Chaves,Boavista
888,9697,31,SC Braga,Marítimo
889,9697,31,SL Benfica,Leça
890,9697,31,V. Setúbal,Farense
891,9697,32,FC Porto,SL Benfica
892,9697,32,Leça,SC Braga
893,9697,32,Farense,U. Leiria
894,9697,32,Sp. Espinho,Desp. Chaves
895,9697,32,Rio Ave,V. Setúbal
896,9697,32,V. Guimarães,Belenenses
897,9697,32,Boavista,Salgueiros
898,9697,32,Marítimo,Gil Vicente
899,9697,32,Sporting CP,E. Amadora
900,9697,33,SL Benfica,V. Guimarães
901,9697,33,SC Braga,FC Porto
902,9697,33,Desp. Chaves,Farense
903,9697,33,V. Setúbal,Marítimo
904,9697,33,U. Leiria,Rio Ave
905,9697,33,Salgueiros,Sp. Espinho
906,9697,33,E. Amadora,Boavista
907,9697,33,Sporting CP,Belenenses
908,9697,33,Gil Vicente,Leça
909,9697,34,Leça,V. Setúbal
910,9697,34,Sp. Espinho,E. Amadora
911,9697,34,Belenenses,SL Benfica
912,9697,34,Rio Ave,Desp. Chaves
913,9697,34,Boavista,Sporting CP
914,9697,34,FC Porto,Gil Vicente
915,9697,34,V. Guimarães,SC Braga
916,9697,34,Marítimo,U. Leiria
917,9697,34,Farense,Salgueiros
918,9798,1,Farense,Sporting CP
919,9798,1,V. Guimarães,Académica
920,9798,1,SL Benfica,Campomaiorense
921,9798,1,Desp. Chaves,Rio Ave
922,9798,1,Marítimo,E. Amadora
923,9798,1,Salgueiros,Leça
924,9798,1,Belenenses,SC Braga
925,9798,1,Boavista,V. Setúbal
926,9798,1,Varzim,FC Porto
927,9798,2,Rio Ave,V. Guimarães
928,9798,2,FC Porto,Belenenses
929,9798,2,Leça,Marítimo
930,9798,2,Académica,Boavista
931,9798,2,Campomaiorense,Salgueiros
932,9798,2,SC Braga,Farense
933,9798,2,E. Amadora,Varzim
934,9798,2,V. Setúbal,SL Benfica
935,9798,2,Sporting CP,Desp. Chaves
936,9798,3,V. Guimarães,Sporting CP
937,9798,3,Desp. Chaves,SC Braga
938,9798,3,FC Porto,E. Amadora
939,9798,3,Salgueiros,V. Setúbal
940,9798,3,Varzim,Leça
941,9798,3,Marítimo,Campomaiorense
942,9798,3,Belenenses,Farense
943,9798,3,Boavista,Rio Ave
944,9798,3,SL Benfica,Académica
945,9798,4,Farense,Desp. Chaves
946,9798,4,Académica,Salgueiros
947,9798,4,Campomaiorense,Varzim
948,9798,4,Rio Ave,SL Benfica
949,9798,4,V. Setúbal,Marítimo
950,9798,4,E. Amadora,Belenenses
951,9798,4,SC Braga,V. Guimarães
952,9798,4,Sporting CP,Boavista
953,9798,4,Leça,FC Porto
954,9798,5,V. Guimarães,Farense
955,9798,5,Boavista,SC Braga
956,9798,5,FC Porto,Campomaiorense
957,9798,5,SL Benfica,Sporting CP
958,9798,5,Varzim,V. Setúbal
959,9798,5,Salgueiros,Rio Ave
960,9798,5,Belenenses,Desp. Chaves
961,9798,5,E. Amadora,Leça
962,9798,5,Marítimo,Académica
963,9798,6,SC Braga,SL Benfica
964,9798,6,Leça,Belenenses
965,9798,6,Campomaiorense,E. Amadora
966,9798,6,Rio Ave,Marítimo
967,9798,6,Desp. Chaves,V. Guimarães
968,9798,6,Académica,Varzim
969,9798,6,Sporting CP,Salgueiros
970,9798,6,Farense,Boavista
971,9798,6,V. Setúbal,FC Porto
972,9798,7,Boavista,Desp. Chaves
973,9798,7,FC Porto,Académica
974,9798,7,Leça,Campomaiorense
975,9798,7,Varzim,Rio Ave
976,9798,7,Belenenses,V. Guimarães
977,9798,7,E. Amadora,V. Setúbal
978,9798,7,SL Benfica,Farense
979,9798,7,Marítimo,Sporting CP
980,9798,7,Salgueiros,SC Braga
981,9798,8,Rio Ave,FC Porto
982,9798,8,SC Braga,Marítimo
983,9798,8,Desp. Chaves,SL Benfica
984,9798,8,Sporting CP,Varzim
985,9798,8,V. Guimarães,Boavista
986,9798,8,V. Setúbal,Leça
987,9798,8,Campomaiorense,Belenenses
988,9798,8,Académica,E. Amadora
989,9798,8,Farense,Salgueiros
990,9798,9,FC Porto,Sporting CP
991,9798,9,Leça,Académica
992,9798,9,Varzim,SC Braga
993,9798,9,Salgueiros,Desp. Chaves
994,9798,9,Belenenses,Boavista
995,9798,9,E. Amadora,Rio Ave
996,9798,9,Campomaiorense,V. Setúbal
997,9798,9,Marítimo,Farense
998,9798,9,SL Benfica,V. Guimarães
999,9798,10,Boavista,SL Benfica
1000,9798,10,Sporting CP,E. Amadora
1001,9798,10,SC Braga,FC Porto
1002,9798,10,Farense,Varzim
1003,9798,10,Desp. Chaves,Marítimo
1004,9798,10,V. Guimarães,Salgueiros
1005,9798,10,Académica,Campomaiorense
1006,9798,10,Rio Ave,Leça
1007,9798,10,V. Setúbal,Belenenses
1008,9798,11,Belenenses,SL Benfica
1009,9798,11,Marítimo,V. Guimarães
1010,9798,11,V. Setúbal,Académica
1011,9798,11,Campomaiorense,Rio Ave
1012,9798,11,Salgueiros,Boavista
1013,9798,11,E. Amadora,SC Braga
1014,9798,11,Varzim,Desp. Chaves
1015,9798,11,Leça,Sporting CP
1016,9798,11,FC Porto,Farense
1017,9798,12,Desp. Chaves,FC Porto
1018,9798,12,SC Braga,Leça
1019,9798,12,Sporting CP,Campomaiorense
1020,9798,12,V. Guimarães,Varzim
1021,9798,12,Académica,Belenenses
1022,9798,12,Farense,E. Amadora
1023,9798,12,Boavista,Marítimo
1024,9798,12,Rio Ave,V. Setúbal
1025,9798,12,SL Benfica,Salgueiros
1026,9798,13,Marítimo,SL Benfica
1027,9798,13,Leça,Farense
1028,9798,13,E. Amadora,Desp. Chaves
1029,9798,13,Belenenses,Salgueiros
1030,9798,13,FC Porto,V. Guimarães
1031,9798,13,Varzim,Boavista
1032,9798,13,Campomaiorense,SC Braga
1033,9798,13,Académica,Rio Ave
1034,9798,13,V. Setúbal,Sporting CP
1035,9798,14,Salgueiros,Marítimo
1036,9798,14,SC Braga,V. Setúbal
1037,9798,14,Farense,Campomaiorense
1038,9798,14,V. Guimarães,E. Amadora
1039,9798,14,Desp. Chaves,Leça
1040,9798,14,Sporting CP,Académica
1041,9798,14,SL Benfica,Varzim
1042,9798,14,Rio Ave,Belenenses
1043,9798,14,Boavista,FC Porto
1044,9798,15,Académica,SC Braga
1045,9798,15,FC Porto,SL Benfica
1046,9798,15,Varzim,Salgueiros
1047,9798,15,Belenenses,Marítimo
1048,9798,15,E. Amadora,Boavista
1049,9798,15,Leça,V. Guimarães
1050,9798,15,V. Setúbal,Farense
1051,9798,15,Campomaiorense,Desp. Chaves
1052,9798,15,Rio Ave,Sporting CP
1053,9798,16,Salgueiros,FC Porto
1054,9798,16,SC Braga,Rio Ave
1055,9798,16,Boavista,Leça
1056,9798,16,Belenenses,Sporting CP
1057,9798,16,Desp. Chaves,V. Setúbal
1058,9798,16,Farense,Académica
1059,9798,16,V. Guimarães,Campomaiorense
1060,9798,16,SL Benfica,E. Amadora
1061,9798,16,Marítimo,Varzim
1062,9798,17,Académica,Desp. Chaves
1063,9798,17,E. Amadora,Salgueiros
1064,9798,17,Varzim,Belenenses
1065,9798,17,FC Porto,Marítimo
1066,9798,17,Rio Ave,Farense
1067,9798,17,V. Setúbal,V. Guimarães
1068,9798,17,Campomaiorense,Boavista
1069,9798,17,Leça,SL Benfica
1070,9798,17,Sporting CP,SC Braga
1071,9798,18,Campomaiorense,SL Benfica
1072,9798,18,Académica,V. Guimarães
1073,9798,18,E. Amadora,Marítimo
1074,9798,18,Sporting CP,Farense
1075,9798,18,FC Porto,Varzim
1076,9798,18,V. Setúbal,Boavista
1077,9798,18,Leça,Salgueiros
1078,9798,18,Rio Ave,Desp. Chaves
1079,9798,18,SC Braga,Belenenses
1080,9798,19,Desp. Chaves,Sporting CP
1081,9798,19,Farense,SC Braga
1082,9798,19,Boavista,Académica
1083,9798,19,Belenenses,FC Porto
1084,9798,19,Salgueiros,Campomaiorense
1085,9798,19,SL Benfica,V. Setúbal
1086,9798,19,Varzim,E. Amadora
1087,9798,19,V. Guimarães,Rio Ave
1088,9798,19,Marítimo,Leça
1089,9798,20,Académica,SL Benfica
1090,9798,20,Campomaiorense,Marítimo
1091,9798,20,Leça,Varzim
1092,9798,20,Farense,Belenenses
1093,9798,20,V. Setúbal,Salgueiros
1094,9798,20,SC Braga,Desp. Chaves
1095,9798,20,Rio Ave,Boavista
1096,9798,20,Sporting CP,V. Guimarães
1097,9798,20,E. Amadora,FC Porto
1098,9798,21,Boavista,Sporting CP
1099,9798,21,V. Guimarães,SC Braga
1100,9798,21,Desp. Chaves,Farense
1101,9798,21,Belenenses,E. Amadora
1102,9798,21,Varzim,Campomaiorense
1103,9798,21,Salgueiros,Académica
1104,9798,21,FC Porto,Leça
1105,9798,21,Marítimo,V. Setúbal
1106,9798,21,SL Benfica,Rio Ave
1107,9798,22,SC Braga,Boavista
1108,9798,22,Académica,Marítimo
1109,9798,22,Desp. Chaves,Belenenses
1110,9798,22,V. Setúbal,Varzim
1111,9798,22,Leça,E. Amadora
1112,9798,22,Farense,V. Guimarães
1113,9798,22,Campomaiorense,FC Porto
1114,9798,22,Rio Ave,Salgueiros
1115,9798,22,Sporting CP,SL Benfica
1116,9798,23,V. Guimarães,Desp. Chaves
1117,9798,23,Salgueiros,Sporting CP
1118,9798,23,Varzim,Académica
1119,9798,23,Boavista,Farense
1120,9798,23,E. Amadora,Campomaiorense
1121,9798,23,FC Porto,V. Setúbal
1122,9798,23,SL Benfica,SC Braga
1123,9798,23,Marítimo,Rio Ave
1124,9798,23,Belenenses,Leça
1125,9798,24,Académica,FC Porto
1126,9798,24,Rio Ave,Varzim
1127,9798,24,V. Guimarães,Belenenses
1128,9798,24,V. Setúbal,E. Amadora
1129,9798,24,Desp. Chaves,Boavista
1130,9798,24,Sporting CP,Marítimo
1131,9798,24,SC Braga,Salgueiros
1132,9798,24,Campomaiorense,Leça
1133,9798,24,Farense,SL Benfica
1134,9798,25,Varzim,Sporting CP
1135,9798,25,Boavista,V. Guimarães
1136,9798,25,FC Porto,Rio Ave
1137,9798,25,Salgueiros,Farense
1138,9798,25,Belenenses,Campomaiorense
1139,9798,25,E. Amadora,Académica
1140,9798,25,SL Benfica,Desp. Chaves
1141,9798,25,Marítimo,SC Braga
1142,9798,25,Leça,V. Setúbal
1143,9798,26,Sporting CP,FC Porto
1144,9798,26,Desp. Chaves,Salgueiros
1145,9798,26,SC Braga,Varzim
1146,9798,26,Farense,Marítimo
1147,9798,26,Rio Ave,E. Amadora
1148,9798,26,Académica,Leça
1149,9798,26,V. Setúbal,Campomaiorense
1150,9798,26,V. Guimarães,SL Benfica
1151,9798,26,Boavista,Belenenses
1152,9798,27,Leça,Rio Ave
1153,9798,27,Campomaiorense,Académica
1154,9798,27,Belenenses,V. Setúbal
1155,9798,27,Salgueiros,V. Guimarães
1156,9798,27,FC Porto,SC Braga
1157,9798,27,Marítimo,Desp. Chaves
1158,9798,27,SL Benfica,Boavista
1159,9798,27,Varzim,Farense
1160,9798,27,E. Amadora,Sporting CP
1161,9798,28,Sporting CP,Leça
1162,9798,28,Boavista,Salgueiros
1163,9798,28,SC Braga,E. Amadora
1164,9798,28,Farense,FC Porto
1165,9798,28,V. Guimarães,Marítimo
1166,9798,28,Desp. Chaves,Varzim
1167,9798,28,Académica,V. Setúbal
1168,9798,28,SL Benfica,Belenenses
1169,9798,28,Rio Ave,Campomaiorense
1170,9798,29,Campomaiorense,Sporting CP
1171,9798,29,Marítimo,Boavista
1172,9798,29,Varzim,V. Guimarães
1173,9798,29,Leça,SC Braga
1174,9798,29,V. Setúbal,Rio Ave
1175,9798,29,FC Porto,Desp. Chaves
1176,9798,29,Belenenses,Académica
1177,9798,29,E. Amadora,Farense
1178,9798,29,Salgueiros,SL Benfica
1179,9798,30,Sporting CP,V. Setúbal
1180,9798,30,Boavista,Varzim
1181,9798,30,V. Guimarães,FC Porto
1182,9798,30,Farense,Leça
1183,9798,30,SC Braga,Campomaiorense
1184,9798,30,Desp. Chaves,E. Amadora
1185,9798,30,Salgueiros,Belenenses
1186,9798,30,SL Benfica,Marítimo
1187,9798,30,Rio Ave,Académica
1188,9798,31,Marítimo,Salgueiros
1189,9798,31,Varzim,SL Benfica
1190,9798,31,Campomaiorense,Farense
1191,9798,31,Belenenses,Rio Ave
1192,9798,31,V. Setúbal,SC Braga
1193,9798,31,FC Porto,Boavista
1194,9798,31,E. Amadora,V. Guimarães
1195,9798,31,Leça,Desp. Chaves
1196,9798,31,Académica,Sporting CP
1197,9798,32,Marítimo,Belenenses
1198,9798,32,SL Benfica,FC Porto
1199,9798,32,SC Braga,Académica
1200,9798,32,Desp. Chaves,Campomaiorense
1201,9798,32,Farense,V. Setúbal
1202,9798,32,Salgueiros,Varzim
1203,9798,32,V. Guimarães,Leça
1204,9798,32,Sporting CP,Rio Ave
1205,9798,32,Boavista,E. Amadora
1206,9798,33,Leça,Boavista
1207,9798,33,Sporting CP,Belenenses
1208,9798,33,V. Setúbal,Desp. Chaves
1209,9798,33,Varzim,Marítimo
1210,9798,33,Académica,Farense
1211,9798,33,Campomaiorense,V. Guimarães
1212,9798,33,FC Porto,Salgueiros
1213,9798,33,Rio Ave,SC Braga
1214,9798,33,E. Amadora,SL Benfica
1215,9798,34,Farense,Rio Ave
1216,9798,34,Belenenses,Varzim
1217,9798,34,SC Braga,Sporting CP
1218,9798,34,Desp. Chaves,Académica
1219,9798,34,Marítimo,FC Porto
1220,9798,34,SL Benfica,Leça
1221,9798,34,V. Guimarães,V. Setúbal
1222,9798,34,Boavista,Campomaiorense
1223,9798,34,Salgueiros,E. Amadora
1224,9899,1,SL Benfica,E. Amadora
1225,9899,1,SC Braga,Beira-Mar
1226,9899,1,FC Porto,Rio Ave
1227,9899,1,Campomaiorense,Alverca
1228,9899,1,Desp. Chaves,Académica
1229,9899,1,U. Leiria,Marítimo
1230,9899,1,Boavista,V. Guimarães
1231,9899,1,Salgueiros,Farense
1232,9899,1,V. Setúbal,Sporting CP
1233,9899,2,Sporting CP,Desp. Chaves
1234,9899,2,Beira-Mar,FC Porto
1235,9899,2,Alverca,Boavista
1236,9899,2,Rio Ave,SL Benfica
1237,9899,2,E. Amadora,V. Setúbal
1238,9899,2,V. Guimarães,U. Leiria
1239,9899,2,Farense,SC Braga
1240,9899,2,Académica,Campomaiorense
1241,9899,2,Marítimo,Salgueiros
1242,9899,3,Académica,Sporting CP
1243,9899,3,Salgueiros,V. Guimarães
1244,9899,3,SC Braga,Marítimo
1245,9899,3,SL Benfica,Beira-Mar
1246,9899,3,FC Porto,Farense
1247,9899,3,Desp. Chaves,E. Amadora
1248,9899,3,V. Setúbal,Rio Ave
1249,9899,3,Campomaiorense,Boavista
1250,9899,3,U. Leiria,Alverca
1251,9899,4,Boavista,U. Leiria
1252,9899,4,Sporting CP,Campomaiorense
1253,9899,4,Marítimo,FC Porto
1254,9899,4,Alverca,Salgueiros
1255,9899,4,Rio Ave,Desp. Chaves
1256,9899,4,E. Amadora,Académica
1257,9899,4,Beira-Mar,V. Setúbal
1258,9899,4,V. Guimarães,SC Braga
1259,9899,4,Farense,SL Benfica
1260,9899,5,Sporting CP,E. Amadora
1261,9899,5,SL Benfica,Marítimo
1262,9899,5,FC Porto,V. Guimarães
1263,9899,5,Campomaiorense,U. Leiria
1264,9899,5,SC Braga,Alverca
1265,9899,5,Salgueiros,Boavista
1266,9899,5,Desp. Chaves,Beira-Mar
1267,9899,5,Académica,Rio Ave
1268,9899,5,V. Setúbal,Farense
1269,9899,6,Beira-Mar,Académica
1270,9899,6,Rio Ave,Sporting CP
1271,9899,6,E. Amadora,Campomaiorense
1272,9899,6,Farense,Desp. Chaves
1273,9899,6,Alverca,FC Porto
1274,9899,6,U. Leiria,Salgueiros
1275,9899,6,V. Guimarães,SL Benfica
1276,9899,6,Marítimo,V. Setúbal
1277,9899,6,Boavista,SC Braga
1278,9899,7,V. Setúbal,V. Guimarães
1279,9899,7,Sporting CP,Beira-Mar
1280,9899,7,SL Benfica,Alverca
1281,9899,7,Desp. Chaves,Marítimo
1282,9899,7,SC Braga,U. Leiria
1283,9899,7,Académica,Farense
1284,9899,7,FC Porto,Boavista
1285,9899,7,Campomaiorense,Salgueiros
1286,9899,7,E. Amadora,Rio Ave
1287,9899,8,Farense,Sporting CP
1288,9899,8,V. Guimarães,Desp. Chaves
1289,9899,8,Alverca,V. Setúbal
1290,9899,8,Rio Ave,Campomaiorense
1291,9899,8,Beira-Mar,E. Amadora
1292,9899,8,Marítimo,Académica
1293,9899,8,Boavista,SL Benfica
1294,9899,8,Salgueiros,SC Braga
1295,9899,8,U. Leiria,FC Porto
1296,9899,9,SL Benfica,U. Leiria
1297,9899,9,Sporting CP,Marítimo
1298,9899,9,Rio Ave,Beira-Mar
1299,9899,9,FC Porto,Salgueiros
1300,9899,9,Académica,V. Guimarães
1301,9899,9,E. Amadora,Farense
1302,9899,9,Desp. Chaves,Alverca
1303,9899,9,Campomaiorense,SC Braga
1304,9899,9,V. Setúbal,Boavista
1305,9899,10,Boavista,Desp. Chaves
1306,9899,10,V. Guimarães,Sporting CP
1307,9899,10,Marítimo,E. Amadora
1308,9899,10,Alverca,Académica
1309,9899,10,U. Leiria,V. Setúbal
1310,9899,10,Beira-Mar,Campomaiorense
1311,9899,10,Farense,Rio Ave
1312,9899,10,SC Braga,FC Porto
1313,9899,10,Salgueiros,SL Benfica
1314,9899,11,Académica,Boavista
1315,9899,11,E. Amadora,V. Guimarães
1316,9899,11,Campomaiorense,FC Porto
1317,9899,11,V. Setúbal,Salgueiros
1318,9899,11,SL Benfica,SC Braga
1319,9899,11,Beira-Mar,Farense
1320,9899,11,Rio Ave,Marítimo
1321,9899,11,Sporting CP,Alverca
1322,9899,11,Desp. Chaves,U. Leiria
1323,9899,12,V. Guimarães,Rio Ave
1324,9899,12,SC Braga,V. Setúbal
1325,9899,12,FC Porto,SL Benfica
