,Season,SeasonOrder,Team,Round,TotalPoints,Position
11454,9798,4,Sporting CP,12,20,4
11455,9798,4,SL Benfica,12,20,5
11456,9798,4,E. Amadora,12,16,6
11457,9798,4,SC Braga,12,16,7
11458,9798,4,Campomaiorense,12,15,8
11459,9798,4,Marítimo,12,15,9
11460,9798,4,Salgueiros,12,15,10
11461,9798,4,Farense,12,15,11
11462,9798,4,Varzim,12,14,12
11463,9798,4,Leça,12,13,13
11464,9798,4,Académica,12,13,14
11465,9798,4,Boavista,12,12,15
11466,9798,4,V. Setúbal,12,10,16
11467,9798,4,Belenenses,12,9,17
11468,9798,4,Desp. Chaves,12,8,18
11469,9798,4,FC Porto,13,31,1
11470,9798,4,V. Guimarães,13,25,2
11471,9798,4,Rio Ave,13,24,3
11472,9798,4,Sporting CP,13,20,4
11473,9798,4,SL Benfica,13,20,5
11474,9798,4,E. Amadora,13,19,6
11475,9798,4,Marítimo,13,18,7
11476,9798,4,Campomaiorense,13,18,8
11477,9798,4,Salgueiros,13,18,9
11478,9798,4,SC Braga,13,16,10
11479,9798,4,Leça,13,16,11
11480,9798,4,Farense,13,15,12
11481,9798,4,Varzim,13,15,13
11482,9798,4,Académica,13,14,14
11483,9798,4,Boavista,13,13,15
11484,9798,4,V. Setúbal,13,13,16
11485,9798,4,Belenenses,13,9,17
11486,9798,4,Desp. Chaves,13,8,18
11487,9798,4,FC Porto,14,34,1
11488,9798,4,V. Guimarães,14,28,2
11489,9798,4,Rio Ave,14,27,3
11490,9798,4,Sporting CP,14,23,4
11491,9798,4,SL Benfica,14,23,5
11492,9798,4,Salgueiros,14,21,6
11493,9798,4,Leça,14,19,7
11494,9798,4,E. Amadora,14,19,8
11495,9798,4,Campomaiorense,14,19,9
11496,9798,4,Marítimo,14,18,10
11497,9798,4,SC Braga,14,17,11
11498,9798,4,Farense,14,16,12
11499,9798,4,Varzim,14,15,13
11500,9798,4,V. Setúbal,14,14,14
11501,9798,4,Académica,14,14,15
11502,9798,4,Boavista,14,13,16
11503,9798,4,Belenenses,14,9,17
11504,9798,4,Desp. Chaves,14,8,18
11505,9798,4,FC Porto,15,37,1
11506,9798,4,Rio Ave,15,28,2
11507,9798,4,V. Guimarães,15,28,3
11508,9798,4,Sporting CP,15,24,4
11509,9798,4,Salgueiros,15,24,5
11510,9798,4,SL Benfica,15,23,6
11511,9798,4,Campomaiorense,15,22,7
11512,9798,4,Leça,15,22,8
11513,9798,4,Marítimo,15,21,9
11514,9798,4,E. Amadora,15,19,10
11515,9798,4,SC Braga,15,18,11
11516,9798,4,V. Setúbal,15,17,12
11517,9798,4,Farense,15,16,13
11518,9798,4,Boavista,15,16,14
11519,9798,4,Varzim,15,15,15
11520,9798,4,Académica,15,15,16
11521,9798,4,Belenenses,15,9,17
11522,9798,4,Desp. Chaves,15,8,18
11523,9798,4,FC Porto,16,40,1
11524,9798,4,V. Guimarães,16,31,2
11525,9798,4,Rio Ave,16,28,3
11526,9798,4,Sporting CP,16,27,4
11527,9798,4,Salgueiros,16,24,5
11528,9798,4,Marítimo,16,24,6
11529,9798,4,SL Benfica,16,24,7
11530,9798,4,Campomaiorense,16,22,8
11531,9798,4,Leça,16,22,9
11532,9798,4,SC Braga,16,21,10
11533,9798,4,V. Setúbal,16,20,11
11534,9798,4,E. Amadora,16,20,12
11535,9798,4,Boavista,16,19,13
11536,9798,4,Farense,16,17,14
11537,9798,4,Académica,16,16,15
11538,9798,4,Varzim,16,15,16
11539,9798,4,Belenenses,16,9,17
11540,9798,4,Desp. Chaves,16,8,18
11541,9798,4,FC Porto,17,43,1
11542,9798,4,V. Guimarães,17,32,2
11543,9798,4,Rio Ave,17,28,3
11544,9798,4,Sporting CP,17,28,4
11545,9798,4,SL Benfica,17,27,5
11546,9798,4,Marítimo,17,24,6
11547,9798,4,Salgueiros,17,24,7
11548,9798,4,Campomaiorense,17,23,8
11549,9798,4,E. Amadora,17,23,9
11550,9798,4,SC Braga,17,22,10
11551,9798,4,Leça,17,22,11
11552,9798,4,V. Setúbal,17,21,12
11553,9798,4,Farense,17,20,13
11554,9798,4,Boavista,17,20,14
11555,9798,4,Varzim,17,18,15
11556,9798,4,Académica,17,16,16
11557,9798,4,Desp. Chaves,17,11,17
11558,9798,4,Belenenses,17,9,18
11559,9798,4,FC Porto,18,46,1
11560,9798,4,V. Guimarães,18,32,2
11561,9798,4,Sporting CP,18,31,3
11562,9798,4,Rio Ave,18,31,4
11563,9798,4,SL Benfica,18,30,5
11564,9798,4,Marítimo,18,25,6
11565,9798,4,Leça,18,25,7
11566,9798,4,E. Amadora,18,24,8
11567,9798,4,Salgueiros,18,24,9
11568,9798,4,Campomaiorense,18,23,10
11569,9798,4,Boavista,18,23,11
11570,9798,4,SC Braga,18,23,12
11571,9798,4,V. Setúbal,18,21,13
11572,9798,4,Farense,18,20,14
11573,9798,4,Académica,18,19,15
11574,9798,4,Varzim,18,18,16
11575,9798,4,Desp. Chaves,18,11,17
11576,9798,4,Belenenses,18,10,18
11577,9798,4,FC Porto,19,46,1
11578,9798,4,SL Benfica,19,33,2
11579,9798,4,V. Guimarães,19,33,3
11580,9798,4,Rio Ave,19,32,4
11581,9798,4,Sporting CP,19,31,5
11582,9798,4,Marítimo,19,28,6
11583,9798,4,Salgueiros,19,27,7
11584,9798,4,Boavista,19,26,8
11585,9798,4,E. Amadora,19,25,9
11586,9798,4,Leça,19,25,10
11587,9798,4,SC Braga,19,24,11
11588,9798,4,Campomaiorense,19,23,12
11589,9798,4,V. Setúbal,19,21,13
11590,9798,4,Farense,19,21,14
11591,9798,4,Académica,19,19,15
11592,9798,4,Varzim,19,19,16
11593,9798,4,Desp. Chaves,19,14,17
11594,9798,4,Belenenses,19,13,18
11595,9798,4,FC Porto,20,46,1
11596,9798,4,SL Benfica,20,36,2
11597,9798,4,V. Guimarães,20,34,3
11598,9798,4,Rio Ave,20,33,4
11599,9798,4,Sporting CP,20,32,5
11600,9798,4,Salgueiros,20,30,6
11601,9798,4,E. Amadora,20,28,7
11602,9798,4,Marítimo,20,28,8
11603,9798,4,Leça,20,28,9
11604,9798,4,SC Braga,20,27,10
11605,9798,4,Boavista,20,27,11
11606,9798,4,Campomaiorense,20,26,12
11607,9798,4,Farense,20,24,13
11608,9798,4,V. Setúbal,20,21,14
11609,9798,4,Varzim,20,19,15
11610,9798,4,Académica,20,19,16
11611,9798,4,Desp. Chaves,20,14,17
11612,9798,4,Belenenses,20,13,18
11613,9798,4,FC Porto,21,49,1
11614,9798,4,SL Benfica,21,39,2
11615,9798,4,V. Guimarães,21,37,3
11616,9798,4,Rio Ave,21,33,4
11617,9798,4,Sporting CP,21,32,5
11618,9798,4,E. Amadora,21,31,6
11619,9798,4,Marítimo,21,31,7
11620,9798,4,Boavista,21,30,8
11621,9798,4,Salgueiros,21,30,9
11622,9798,4,Leça,21,28,10
11623,9798,4,SC Braga,21,27,11
11624,9798,4,Campomaiorense,21,26,12
11625,9798,4,Farense,21,25,13
11626,9798,4,Académica,21,22,14
11627,9798,4,Varzim,21,22,15
11628,9798,4,V. Setúbal,21,21,16
11629,9798,4,Desp. Chaves,21,15,17
11630,9798,4,Belenenses,21,13,18
11631,9798,4,FC Porto,22,50,1
11632,9798,4,SL Benfica,22,42,2
11633,9798,4,V. Guimarães,22,37,3
11634,9798,4,E. Amadora,22,34,4
11635,9798,4,Rio Ave,22,34,5
11636,9798,4,Boavista,22,33,6
11637,9798,4,Marítimo,22,32,7
11638,9798,4,Sporting CP,22,32,8
11639,9798,4,Salgueiros,22,31,9
11640,9798,4,Farense,22,28,10
11641,9798,4,Leça,22,28,11
11642,9798,4,SC Braga,22,27,12
11643,9798,4,Campomaiorense,22,27,13
11644,9798,4,Académica,22,23,14
11645,9798,4,Varzim,22,23,15
11646,9798,4,V. Setúbal,22,22,16
11647,9798,4,Desp. Chaves,22,18,17
11648,9798,4,Belenenses,22,13,18
11649,9798,4,FC Porto,23,53,1
11650,9798,4,SL Benfica,23,45,2
11651,9798,4,V. Guimarães,23,40,3
11652,9798,4,E. Amadora,23,37,4
11653,9798,4,Marítimo,23,35,5
11654,9798,4,Sporting CP,23,35,6
11655,9798,4,Rio Ave,23,34,7
11656,9798,4,Boavista,23,34,8
11657,9798,4,Salgueiros,23,31,9
11658,9798,4,Leça,23,31,10
11659,9798,4,Farense,23,29,11
11660,9798,4,Campomaiorense,23,27,12
11661,9798,4,SC Braga,23,27,13
11662,9798,4,Varzim,23,24,14
11663,9798,4,Académica,23,24,15
11664,9798,4,V. Setúbal,23,22,16
11665,9798,4,Desp. Chaves,23,18,17
11666,9798,4,Belenenses,23,13,18
11667,9798,4,FC Porto,24,56,1
11668,9798,4,SL Benfica,24,46,2
11669,9798,4,V. Guimarães,24,41,3
11670,9798,4,Boavista,24,37,4
11671,9798,4,E. Amadora,24,37,5
11672,9798,4,Marítimo,24,36,6
11673,9798,4,Sporting CP,24,36,7
11674,9798,4,Rio Ave,24,35,8
11675,9798,4,Salgueiros,24,34,9
11676,9798,4,Leça,24,31,10
11677,9798,4,Campomaiorense,24,30,11
11678,9798,4,Farense,24,30,12
11679,9798,4,SC Braga,24,27,13
11680,9798,4,Varzim,24,25,14
11681,9798,4,V. Setúbal,24,25,15
11682,9798,4,Académica,24,24,16
11683,9798,4,Desp. Chaves,24,18,17
11684,9798,4,Belenenses,24,14,18
11685,9798,4,FC Porto,25,59,1
11686,9798,4,SL Benfica,25,49,2
11687,9798,4,V. Guimarães,25,44,3
11688,9798,4,E. Amadora,25,40,4
11689,9798,4,Sporting CP,25,39,5
11690,9798,4,Marítimo,25,37,6
11691,9798,4,Boavista,25,37,7
11692,9798,4,Salgueiros,25,37,8
11693,9798,4,Rio Ave,25,35,9
11694,9798,4,Campomaiorense,25,33,10
11695,9798,4,Leça,25,31,11
11696,9798,4,Farense,25,30,12
11697,9798,4,SC Braga,25,28,13
11698,9798,4,V. Setúbal,25,28,14
11699,9798,4,Varzim,25,25,15
11700,9798,4,Académica,25,24,16
11701,9798,4,Desp. Chaves,25,18,17
11702,9798,4,Belenenses,25,14,18
11703,9798,4,FC Porto,26,59,1
11704,9798,4,SL Benfica,26,52,2
11705,9798,4,V. Guimarães,26,44,3
11706,9798,4,Sporting CP,26,42,4
11707,9798,4,Marítimo,26,40,5
11708,9798,4,Boavista,26,40,6
11709,9798,4,E. Amadora,26,40,7
11710,9798,4,Salgueiros,26,38,8
11711,9798,4,Rio Ave,26,38,9
11712,9798,4,Campomaiorense,26,33,10
11713,9798,4,Leça,26,32,11
11714,9798,4,V. Setúbal,26,31,12
11715,9798,4,SC Braga,26,31,13
11716,9798,4,Farense,26,30,14
11717,9798,4,Académica,26,25,15
11718,9798,4,Varzim,26,25,16
11719,9798,4,Desp. Chaves,26,19,17
11720,9798,4,Belenenses,26,14,18
11721,9798,4,FC Porto,27,62,1
11722,9798,4,SL Benfica,27,52,2
11723,9798,4,V. Guimarães,27,45,3
11724,9798,4,Boavista,27,43,4
11725,9798,4,Marítimo,27,43,5
11726,9798,4,E. Amadora,27,43,6
11727,9798,4,Sporting CP,27,42,7
11728,9798,4,Salgueiros,27,39,8
11729,9798,4,Rio Ave,27,38,9
11730,9798,4,Leça,27,35,10
11731,9798,4,Campomaiorense,27,33,11
11732,9798,4,SC Braga,27,31,12
11733,9798,4,V. Setúbal,27,31,13
11734,9798,4,Farense,27,30,14
11735,9798,4,Académica,27,28,15
11736,9798,4,Varzim,27,28,16
11737,9798,4,Desp. Chaves,27,19,17
11738,9798,4,Belenenses,27,17,18
11739,9798,4,FC Porto,28,65,1
11740,9798,4,SL Benfica,28,55,2
11741,9798,4,V. Guimarães,28,46,3
11742,9798,4,Boavista,28,46,4
11743,9798,4,Sporting CP,28,45,5
11744,9798,4,E. Amadora,28,44,6
11745,9798,4,Marítimo,28,44,7
11746,9798,4,Salgueiros,28,39,8
11747,9798,4,Rio Ave,28,39,9
11748,9798,4,Leça,28,35,10
11749,9798,4,Campomaiorense,28,34,11
11750,9798,4,SC Braga,28,32,12
11751,9798,4,V. Setúbal,28,31,13
11752,9798,4,Académica,28,31,14
11753,9798,4,Farense,28,30,15
11754,9798,4,Varzim,28,28,16
11755,9798,4,Desp. Chaves,28,22,17
11756,9798,4,Belenenses,28,17,18
11757,9798,4,FC Porto,29,68,1
11758,9798,4,SL Benfica,29,58,2
11759,9798,4,V. Guimarães,29,49,3
11760,9798,4,Sporting CP,29,48,4
11761,9798,4,Marítimo,29,47,5
11762,9798,4,E. Amadora,29,47,6
11763,9798,4,Boavista,29,46,7
11764,9798,4,Salgueiros,29,39,8
11765,9798,4,Rio Ave,29,39,9
11766,9798,4,Leça,29,36,10
11767,9798,4,V. Setúbal,29,34,11
11768,9798,4,Campomaiorense,29,34,12
11769,9798,4,SC Braga,29,33,13
11770,9798,4,Académica,29,31,14
11771,9798,4,Farense,29,30,15
11772,9798,4,Varzim,29,28,16
11773,9798,4,Desp. Chaves,29,22,17
11774,9798,4,Belenenses,29,20,18
11775,9798,4,FC Porto,30,71,1
11776,9798,4,SL Benfica,30,61,2
11777,9798,4,Sporting CP,30,51,3
11778,9798,4,Boavista,30,49,4
11779,9798,4,V. Guimarães,30,49,5
11780,9798,4,Marítimo,30,47,6
11781,9798,4,E. Amadora,30,47,7
11782,9798,4,Rio Ave,30,42,8
11783,9798,4,Salgueiros,30,40,9
11784,9798,4,Leça,30,37,10
11785,9798,4,SC Braga,30,36,11
11786,9798,4,V. Setúbal,30,34,12
11787,9798,4,Campomaiorense,30,34,13
11788,9798,4,Farense,30,31,14
11789,9798,4,Académica,30,31,15
11790,9798,4,Varzim,30,28,16
11791,9798,4,Desp. Chaves,30,25,17
11792,9798,4,Belenenses,30,21,18
11793,9798,4,FC Porto,31,74,1
11794,9798,4,SL Benfica,31,62,2
11795,9798,4,V. Guimarães,31,52,3
11796,9798,4,Sporting CP,31,52,4
11797,9798,4,Boavista,31,49,5
11798,9798,4,E. Amadora,31,47,6
11799,9798,4,Marítimo,31,47,7
11800,9798,4,Rio Ave,31,45,8
11801,9798,4,Salgueiros,31,43,9
11802,9798,4,Campomaiorense,31,37,10
11803,9798,4,Leça,31,37,11
11804,9798,4,V. Setúbal,31,37,12
11805,9798,4,SC Braga,31,36,13
11806,9798,4,Académica,31,32,14
11807,9798,4,Farense,31,31,15
11808,9798,4,Varzim,31,29,16
11809,9798,4,Desp. Chaves,31,28,17
11810,9798,4,Belenenses,31,21,18
11811,9798,4,FC Porto,32,74,1
11812,9798,4,SL Benfica,32,65,2
11813,9798,4,V. Guimarães,32,53,3
11814,9798,4,Sporting CP,32,53,4
11815,9798,4,Boavista,32,52,5
11816,9798,4,Marítimo,32,50,6
11817,9798,4,E. Amadora,32,47,7
11818,9798,4,Salgueiros,32,46,8
11819,9798,4,Rio Ave,32,46,9
11820,9798,4,SC Braga,32,39,10
11821,9798,4,Leça,32,38,11
11822,9798,4,Campomaiorense,32,37,12
11823,9798,4,V. Setúbal,32,37,13
11824,9798,4,Farense,32,34,14
11825,9798,4,Académica,32,32,15
11826,9798,4,Desp. Chaves,32,31,16
11827,9798,4,Varzim,32,29,17
11828,9798,4,Belenenses,32,21,18
11829,9798,4,FC Porto,33,77,1
11830,9798,4,SL Benfica,33,65,2
11831,9798,4,V. Guimarães,33,56,3
11832,9798,4,Sporting CP,33,56,4
11833,9798,4,Boavista,33,55,5
11834,9798,4,Marítimo,33,53,6
11835,9798,4,E. Amadora,33,50,7
11836,9798,4,Rio Ave,33,46,8
11837,9798,4,Salgueiros,33,46,9
11838,9798,4,SC Braga,33,42,10
11839,9798,4,Leça,33,38,11
11840,9798,4,Campomaiorense,33,37,12
11841,9798,4,V. Setúbal,33,37,13
11842,9798,4,Académica,33,35,14
11843,9798,4,Farense,33,34,15
11844,9798,4,Desp. Chaves,33,34,16
11845,9798,4,Varzim,33,29,17
11846,9798,4,Belenenses,33,21,18
11847,9798,4,FC Porto,34,77,1
11848,9798,4,SL Benfica,34,68,2
11849,9798,4,V. Guimarães,34,59,3
11850,9798,4,Sporting CP,34,56,4
11851,9798,4,Marítimo,34,56,5
11852,9798,4,Boavista,34,55,6
11853,9798,4,E. Amadora,34,50,7
11854,9798,4,Salgueiros,34,49,8
11855,9798,4,Rio Ave,34,46,9
11856,9798,4,SC Braga,34,45,10
11857,9798,4,Campomaiorense,34,40,11
11858,9798,4,Leça,34,38,12
11859,9798,4,Farense,34,37,13
11860,9798,4,V. Setúbal,34,37,14
11861,9798,4,Académica,34,36,15
11862,9798,4,Desp. Chaves,34,35,16
11863,9798,4,Varzim,34,29,17
11864,9798,4,Belenenses,34,24,18
11865,9697,3,Sporting CP,1,3,1
11866,9697,3,Boavista,1,3,2
11867,9697,3,V. Guimarães,1,3,3
11868,9697,3,Leça,1,3,4
11869,9697,3,Farense,1,3,5
11870,9697,3,V. Setúbal,1,1,6
11871,9697,3,Rio Ave,1,1,7
11872,9697,3,Desp. Chaves,1,1,8
11873,9697,3,Marítimo,1,1,9
11874,9697,3,Salgueiros,1,1,10
11875,9697,3,FC Porto,1,1,11
11876,9697,3,SC Braga,1,1,12
11877,9697,3,SL Benfica,1,1,13
11878,9697,3,E. Amadora,1,0,14
11879,9697,3,Gil Vicente,1,0,15
11880,9697,3,U. Leiria,1,0,16
11881,9697,3,Belenenses,1,0,17
11882,9697,3,Sp. Espinho,1,0,18
11883,9697,3,Sporting CP,2,4,1
11884,9697,3,V. Setúbal,2,4,2
11885,9697,3,SC Braga,2,4,3
11886,9697,3,Desp. Chaves,2,4,4
11887,9697,3,SL Benfica,2,4,5
11888,9697,3,Farense,2,4,6
11889,9697,3,FC Porto,2,4,7
11890,9697,3,Leça,2,3,8
11891,9697,3,V. Guimarães,2,3,9
11892,9697,3,Sp. Espinho,2,3,10
11893,9697,3,Boavista,2,3,11
11894,9697,3,Rio Ave,2,2,12
11895,9697,3,Salgueiros,2,2,13
11896,9697,3,Marítimo,2,2,14
11897,9697,3,E. Amadora,2,1,15
11898,9697,3,U. Leiria,2,0,16
11899,9697,3,Gil Vicente,2,0,17
11900,9697,3,Belenenses,2,0,18
11901,9697,3,SC Braga,3,7,1
11902,9697,3,SL Benfica,3,7,2
11903,9697,3,Farense,3,7,3
11904,9697,3,Sporting CP,3,7,4
11905,9697,3,FC Porto,3,7,5
11906,9697,3,V. Guimarães,3,6,6
11907,9697,3,Leça,3,6,7
11908,9697,3,Marítimo,3,5,8
11909,9697,3,Sp. Espinho,3,4,9
11910,9697,3,V. Setúbal,3,4,10
11911,9697,3,Desp. Chaves,3,4,11
11912,9697,3,Boavista,3,3,12
11913,9697,3,Rio Ave,3,2,13
11914,9697,3,Salgueiros,3,2,14
11915,9697,3,Belenenses,3,1,15
11916,9697,3,E. Amadora,3,1,16
11917,9697,3,U. Leiria,3,0,17
11918,9697,3,Gil Vicente,3,0,18
11919,9697,3,Sporting CP,4,10,1
11920,9697,3,FC Porto,4,10,2
11921,9697,3,SL Benfica,4,10,3
11922,9697,3,SC Braga,4,8,4
11923,9697,3,V. Guimarães,4,7,5
11924,9697,3,Sp. Espinho,4,7,6
11925,9697,3,Farense,4,7,7
11926,9697,3,Leça,4,6,8
11927,9697,3,Boavista,4,6,9
11928,9697,3,Desp. Chaves,4,5,10
11929,9697,3,Marítimo,4,5,11
11930,9697,3,V. Setúbal,4,5,12
11931,9697,3,E. Amadora,4,4,13
11932,9697,3,Belenenses,4,4,14
11933,9697,3,Salgueiros,4,2,15
11934,9697,3,Rio Ave,4,2,16
11935,9697,3,Gil Vicente,4,0,17
11936,9697,3,U. Leiria,4,0,18
11937,9697,3,Sporting CP,5,13,1
11938,9697,3,SL Benfica,5,13,2
11939,9697,3,SC Braga,5,11,3
11940,9697,3,FC Porto,5,11,4
11941,9697,3,Farense,5,10,5
11942,9697,3,Sp. Espinho,5,10,6
11943,9697,3,Boavista,5,7,7
11944,9697,3,V. Guimarães,5,7,8
11945,9697,3,Leça,5,6,9
11946,9697,3,Marítimo,5,6,10
11947,9697,3,V. Setúbal,5,6,11
11948,9697,3,Salgueiros,5,5,12
11949,9697,3,E. Amadora,5,5,13
11950,9697,3,Desp. Chaves,5,5,14
11951,9697,3,Belenenses,5,4,15
11952,9697,3,Rio Ave,5,2,16
11953,9697,3,Gil Vicente,5,1,17
11954,9697,3,U. Leiria,5,0,18
11955,9697,3,SL Benfica,6,16,1
11956,9697,3,FC Porto,6,14,2
11957,9697,3,Sp. Espinho,6,13,3
11958,9697,3,Sporting CP,6,13,4
11959,9697,3,Farense,6,13,5
11960,9697,3,SC Braga,6,11,6
11961,9697,3,V. Setúbal,6,9,7
11962,9697,3,E. Amadora,6,8,8
11963,9697,3,Desp. Chaves,6,8,9
11964,9697,3,Boavista,6,8,10
11965,9697,3,V. Guimarães,6,7,11
11966,9697,3,Leça,6,7,12
11967,9697,3,Marítimo,6,6,13
11968,9697,3,Salgueiros,6,5,14
11969,9697,3,Belenenses,6,4,15
11970,9697,3,U. Leiria,6,3,16
11971,9697,3,Rio Ave,6,2,17
11972,9697,3,Gil Vicente,6,1,18
11973,9697,3,SL Benfica,7,19,1
11974,9697,3,FC Porto,7,17,2
11975,9697,3,Sporting CP,7,16,3
11976,9697,3,Sp. Espinho,7,14,4
11977,9697,3,Farense,7,13,5
11978,9697,3,SC Braga,7,12,6
11979,9697,3,V. Setúbal,7,12,7
11980,9697,3,Marítimo,7,9,8
11981,9697,3,E. Amadora,7,8,9
11982,9697,3,Desp. Chaves,7,8,10
11983,9697,3,Leça,7,8,11
11984,9697,3,Boavista,7,8,12
11985,9697,3,Belenenses,7,7,13
11986,9697,3,V. Guimarães,7,7,14
11987,9697,3,Salgueiros,7,6,15
11988,9697,3,Gil Vicente,7,4,16
11989,9697,3,U. Leiria,7,3,17
11990,9697,3,Rio Ave,7,2,18
11991,9697,3,FC Porto,8,20,1
11992,9697,3,SL Benfica,8,19,2
11993,9697,3,Sporting CP,8,19,3
11994,9697,3,V. Setúbal,8,15,4
11995,9697,3,Sp. Espinho,8,14,5
11996,9697,3,Farense,8,14,6
11997,9697,3,Marítimo,8,12,7
11998,9697,3,SC Braga,8,12,8
11999,9697,3,E. Amadora,8,11,9
12000,9697,3,Salgueiros,8,9,10
12001,9697,3,Boavista,8,9,11
12002,9697,3,Leça,8,9,12
12003,9697,3,V. Guimarães,8,8,13
12004,9697,3,Desp. Chaves,8,8,14
12005,9697,3,Belenenses,8,7,15
12006,9697,3,U. Leiria,8,6,16
12007,9697,3,Gil Vicente,8,4,17
12008,9697,3,Rio Ave,8,2,18
12009,9697,3,FC Porto,9,23,1
12010,9697,3,SL Benfica,9,20,2
12011,9697,3,Sporting CP,9,19,3
12012,9697,3,Sp. Espinho,9,17,4
12013,9697,3,V. Setúbal,9,16,5
12014,9697,3,SC Braga,9,15,6
12015,9697,3,E. Amadora,9,14,7
12016,9697,3,Farense,9,14,8
12017,9697,3,Leça,9,12,9
12018,9697,3,Marítimo,9,12,10
12019,9697,3,Desp. Chaves,9,11,11
12020,9697,3,Salgueiros,9,10,12
12021,9697,3,Belenenses,9,10,13
12022,9697,3,Boavista,9,10,14
12023,9697,3,V. Guimarães,9,8,15
12024,9697,3,U. Leiria,9,6,16
12025,9697,3,Gil Vicente,9,4,17
12026,9697,3,Rio Ave,9,2,18
12027,9697,3,FC Porto,10,26,1
12028,9697,3,SL Benfica,10,23,2
12029,9697,3,Sporting CP,10,22,3
12030,9697,3,Sp. Espinho,10,17,4
12031,9697,3,E. Amadora,10,17,5
12032,9697,3,Farense,10,17,6
12033,9697,3,V. Setúbal,10,16,7
12034,9697,3,SC Braga,10,15,8
12035,9697,3,Leça,10,15,9
12036,9697,3,Boavista,10,13,10
12037,9697,3,Salgueiros,10,13,11
12038,9697,3,Desp. Chaves,10,12,12
12039,9697,3,Marítimo,10,12,13
12040,9697,3,Belenenses,10,11,14
12041,9697,3,V. Guimarães,10,8,15
12042,9697,3,U. Leiria,10,6,16
12043,9697,3,Gil Vicente,10,4,17
12044,9697,3,Rio Ave,10,2,18
12045,9697,3,FC Porto,11,29,1
12046,9697,3,SL Benfica,11,26,2
12047,9697,3,Sporting CP,11,22,3
12048,9697,3,V. Setúbal,11,19,4
12049,9697,3,SC Braga,11,18,5
12050,9697,3,Leça,11,18,6
12051,9697,3,Sp. Espinho,11,17,7
12052,9697,3,Farense,11,17,8
12053,9697,3,E. Amadora,11,17,9
12054,9697,3,Boavista,11,16,10
12055,9697,3,Salgueiros,11,14,11
12056,9697,3,Desp. Chaves,11,13,12
12057,9697,3,Marítimo,11,12,13
12058,9697,3,Belenenses,11,11,14
12059,9697,3,V. Guimarães,11,11,15
12060,9697,3,U. Leiria,11,9,16
12061,9697,3,Gil Vicente,11,4,17
12062,9697,3,Rio Ave,11,2,18
12063,9697,3,FC Porto,12,32,1
12064,9697,3,SL Benfica,12,29,2
12065,9697,3,Sporting CP,12,23,3
12066,9697,3,Sp. Espinho,12,20,4
12067,9697,3,E. Amadora,12,20,5
12068,9697,3,V. Setúbal,12,20,6
12069,9697,3,SC Braga,12,19,7
12070,9697,3,Leça,12,18,8
12071,9697,3,Farense,12,18,9
12072,9697,3,Boavista,12,17,10
12073,9697,3,V. Guimarães,12,14,11
12074,9697,3,Belenenses,12,14,12
12075,9697,3,Salgueiros,12,14,13
12076,9697,3,Desp. Chaves,12,13,14
12077,9697,3,Marítimo,12,12,15
12078,9697,3,U. Leiria,12,10,16
12079,9697,3,Gil Vicente,12,4,17
12080,9697,3,Rio Ave,12,2,18
12081,9697,3,FC Porto,13,35,1
12082,9697,3,SL Benfica,13,30,2
12083,9697,3,Sporting CP,13,24,3
12084,9697,3,Sp. Espinho,13,23,4
12085,9697,3,SC Braga,13,22,5
12086,9697,3,E. Amadora,13,21,6
12087,9697,3,V. Setúbal,13,20,7
12088,9697,3,Farense,13,19,8
12089,9697,3,Leça,13,18,9
12090,9697,3,Boavista,13,18,10
12091,9697,3,V. Guimarães,13,17,11
12092,9697,3,Salgueiros,13,15,12
12093,9697,3,Desp. Chaves,13,14,13
12094,9697,3,Belenenses,13,14,14
12095,9697,3,Marítimo,13,13,15
12096,9697,3,U. Leiria,13,11,16
12097,9697,3,Gil Vicente,13,5,17
12098,9697,3,Rio Ave,13,2,18
12099,9697,3,FC Porto,14,38,1
12100,9697,3,SL Benfica,14,33,2
12101,9697,3,Sporting CP,14,27,3
12102,9697,3,Sp. Espinho,14,26,4
12103,9697,3,SC Braga,14,23,5
12104,9697,3,E. Amadora,14,22,6
12105,9697,3,V. Setúbal,14,21,7
12106,9697,3,Farense,14,20,8
12107,9697,3,Leça,14,18,9
12108,9697,3,Boavista,14,18,10
12109,9697,3,V. Guimarães,14,17,11
12110,9697,3,Desp. Chaves,14,17,12
12111,9697,3,Belenenses,14,15,13
12112,9697,3,Salgueiros,14,15,14
12113,9697,3,Marítimo,14,14,15
12114,9697,3,U. Leiria,14,11,16
12115,9697,3,Gil Vicente,14,8,17
12116,9697,3,Rio Ave,14,2,18
12117,9697,3,FC Porto,15,41,1
12118,9697,3,SL Benfica,15,33,2
12119,9697,3,Sporting CP,15,30,3
12120,9697,3,SC Braga,15,26,4
12121,9697,3,Sp. Espinho,15,26,5
12122,9697,3,E. Amadora,15,22,6
12123,9697,3,V. Setúbal,15,22,7
12124,9697,3,Farense,15,21,8
12125,9697,3,Desp. Chaves,15,20,9
12126,9697,3,Boavista,15,18,10
12127,9697,3,Salgueiros,15,18,11
12128,9697,3,Leça,15,18,12
12129,9697,3,V. Guimarães,15,18,13
12130,9697,3,Marítimo,15,17,14
12131,9697,3,Belenenses,15,16,15
12132,9697,3,U. Leiria,15,12,16
12133,9697,3,Gil Vicente,15,8,17
12134,9697,3,Rio Ave,15,3,18
12135,9697,3,FC Porto,16,44,1
