,Season,SeasonOrder,Round,Date,Match,B365H,B365D,B365A
299,1920,26,2,2019-08-19,Tondela 1 - 2 Portimonense,2.7,3.4,2.5
300,1920,26,3,2019-08-23,V. Setúbal 0 - 0 Moreirense,2.5,3.0,3.0
301,1920,26,3,2019-08-23,Rio Ave 5 - 1 Desp. Aves,1.75,3.4,5.25
302,1920,26,3,2019-08-24,SL Benfica 0 - 2 FC Porto,1.9,3.25,4.33
303,1920,26,3,2019-08-24,Boavista 1 - 1 Paços Ferreira,2.1,3.1,3.8
304,1920,26,3,2019-08-25,Marítimo 2 - 3 Tondela,1.95,3.1,4.33
305,1920,26,3,2019-08-25,Santa Clara 0 - 0 Belenenses,2.05,3.2,3.75
306,1920,26,3,2019-08-25,Portimonense 1 - 3 Sporting CP,4.5,3.5,1.8
307,1920,26,3,2019-08-25,Gil Vicente 1 - 1 SC Braga,4.75,3.5,1.75
308,1920,26,3,2019-08-25,V. Guimarães 1 - 1 Famalicão,1.72,3.5,5.0
309,1920,26,4,2019-08-30,Moreirense 1 - 0 Portimonense,2.2,3.25,3.25
310,1920,26,4,2019-08-30,Belenenses 0 - 1 Boavista,2.5,3.0,3.0
311,1920,26,4,2019-08-31,Desp. Aves 2 - 3 Famalicão,2.45,3.1,3.0
312,1920,26,4,2019-08-31,Paços Ferreira 0 - 1 Marítimo,2.05,3.2,3.75
313,1920,26,4,2019-08-31,Sporting CP 2 - 3 Rio Ave,1.36,4.75,8.5
314,1920,26,4,2019-08-31,Gil Vicente 0 - 0 V. Setúbal,2.15,3.0,3.7
315,1920,26,4,2019-01-09,Tondela 0 - 0 Santa Clara,2.3,3.0,3.4
316,1920,26,4,2019-01-09,FC Porto 3 - 0 V. Guimarães,1.16,7.0,15.0
317,1920,26,4,2019-01-09,SC Braga 0 - 4 SL Benfica,6.0,3.75,1.6
318,1920,26,1,2019-08-09,Rio Ave 1 - 1 V. Guimarães,1.85,3.5,4.2
319,1920,26,5,2019-09-13,V. Setúbal 1 - 0 SC Braga,5.0,3.5,1.75
320,1920,26,5,2019-09-14,Famalicão 4 - 2 Paços Ferreira,2.05,3.3,3.6
321,1920,26,5,2019-09-14,SL Benfica 2 - 0 Gil Vicente,1.12,8.0,21.0
322,1920,26,5,2019-09-14,V. Guimarães 5 - 1 Desp. Aves,1.53,4.0,6.0
323,1920,26,5,2019-09-15,Marítimo 1 - 3 Belenenses,2.0,3.3,3.75
324,1920,26,5,2019-09-15,Rio Ave 2 - 4 Tondela,1.65,4.0,5.0
325,1920,26,5,2019-09-15,Santa Clara 2 - 0 Moreirense,2.2,3.25,3.3
326,1920,26,5,2019-09-15,Portimonense 2 - 3 FC Porto,7.0,4.5,1.4
327,1920,26,5,2019-09-15,Boavista 1 - 1 Sporting CP,5.0,3.6,1.7
328,1920,26,6,2019-09-20,Paços Ferreira 2 - 1 Desp. Aves,1.85,3.4,4.33
329,1920,26,6,2019-09-21,Belenenses 0 - 2 Rio Ave,3.5,3.1,2.2
330,1920,26,6,2019-09-21,Moreirense 1 - 2 SL Benfica,9.0,5.0,1.33
331,1920,26,6,2019-09-22,Gil Vicente 0 - 0 Boavista,2.25,3.1,3.4
332,1920,26,6,2019-09-22,V. Setúbal 0 - 0 Portimonense,2.87,3.1,2.55
333,1920,26,6,2019-09-22,Tondela 1 - 3 V. Guimarães,3.4,3.4,2.1
334,1920,26,6,2019-09-22,FC Porto 2 - 0 Santa Clara,1.14,7.5,17.0
335,1920,26,6,2019-09-23,SC Braga 2 - 2 Marítimo,1.33,4.75,10.0
336,1920,26,6,2019-09-23,Sporting CP 1 - 2 Famalicão,1.5,4.5,5.75
337,1920,26,7,2019-09-27,Boavista 0 - 0 Tondela,2.05,3.25,3.75
338,1920,26,7,2019-09-28,Marítimo 2 - 1 Moreirense,2.4,3.2,3.0
339,1920,26,7,2019-09-28,SL Benfica 1 - 0 V. Setúbal,1.12,8.0,21.0
340,1920,26,7,2019-09-28,Famalicão 3 - 1 Belenenses,1.8,3.5,4.5
341,1920,26,7,2019-09-29,V. Guimarães 1 - 0 Paços Ferreira,1.53,4.2,6.0
342,1920,26,7,2019-09-29,Santa Clara 1 - 0 Gil Vicente,2.1,3.25,3.6
343,1920,26,7,2019-09-29,Portimonense 0 - 1 SC Braga,3.4,3.3,2.15
344,1920,26,7,2019-09-29,Rio Ave 0 - 1 FC Porto,6.5,4.0,1.5
345,1920,26,7,2019-09-30,Desp. Aves 0 - 1 Sporting CP,6.0,3.75,1.55
346,1920,26,9,2019-05-10,Desp. Aves 0 - 1 Tondela,2.4,3.25,2.9
347,1920,26,8,2019-10-25,Paços Ferreira 0 - 0 Rio Ave,2.8,3.1,2.6
348,1920,26,8,2019-10-26,Belenenses 3 - 2 Desp. Aves,2.1,3.2,3.6
349,1920,26,8,2019-10-26,Gil Vicente 1 - 1 Portimonense,2.5,3.0,3.0
350,1920,26,8,2019-10-26,V. Setúbal 0 - 0 Marítimo,2.3,3.0,3.4
351,1920,26,8,2019-10-26,Moreirense 1 - 1 Boavista,2.15,3.1,3.6
352,1920,26,8,2019-10-27,Tondela 0 - 1 SL Benfica,10.0,5.25,1.28
353,1920,26,8,2019-10-27,FC Porto 3 - 0 Famalicão,1.22,6.0,12.0
354,1920,26,8,2019-10-27,Sporting CP 3 - 1 V. Guimarães,1.72,3.75,4.75
355,1920,26,8,2019-10-28,SC Braga 2 - 0 Santa Clara,1.44,4.33,7.0
356,1920,26,9,2019-10-30,Rio Ave 1 - 1 Moreirense,1.66,4.0,4.75
357,1920,26,9,2019-10-30,Marítimo 1 - 1 FC Porto,10.0,4.75,1.3
358,1920,26,9,2019-10-30,V. Guimarães 5 - 0 Belenenses,1.45,4.2,7.5
359,1920,26,9,2019-10-30,SL Benfica 4 - 0 Portimonense,1.16,7.5,13.0
360,1920,26,9,2019-10-30,Famalicão 2 - 1 Gil Vicente,1.75,3.5,4.75
361,1920,26,9,2019-10-31,Paços Ferreira 1 - 2 Sporting CP,4.0,3.5,1.9
362,1920,26,9,2019-10-31,Boavista 2 - 0 SC Braga,4.0,3.3,1.95
363,1920,26,9,2019-10-31,Santa Clara 1 - 1 V. Setúbal,2.0,3.2,4.0
364,1920,26,10,2019-02-11,SL Benfica 2 - 0 Rio Ave,1.33,5.0,9.0
365,1920,26,10,2019-02-11,Moreirense 1 - 1 V. Guimarães,3.6,3.3,2.05
366,1920,26,10,2019-03-11,Gil Vicente 2 - 0 Marítimo,1.95,3.2,4.33
367,1920,26,10,2019-03-11,Tondela 1 - 0 Sporting CP,4.5,4.0,1.7
368,1920,26,10,2019-03-11,FC Porto 1 - 0 Desp. Aves,1.1,9.0,21.0
369,1920,26,10,2019-03-11,SC Braga 2 - 2 Famalicão,1.5,4.33,6.5
370,1920,26,10,2019-04-11,Belenenses 1 - 0 Paços Ferreira,2.5,3.1,2.9
371,1920,26,10,2019-04-11,Portimonense 1 - 1 Santa Clara,2.05,3.2,3.75
372,1920,26,10,2019-04-11,V. Setúbal 1 - 0 Boavista,2.45,2.9,3.2
373,1920,26,11,2019-08-11,Desp. Aves 1 - 2 Gil Vicente,2.75,3.0,2.75
374,1920,26,11,2019-09-11,Rio Ave 1 - 0 V. Setúbal,1.57,3.75,6.0
375,1920,26,11,2019-09-11,Santa Clara 1 - 2 SL Benfica,6.5,4.5,1.44
376,1920,26,11,2019-09-11,Famalicão 3 - 3 Moreirense,1.8,3.3,5.0
377,1920,26,11,2019-10-11,Marítimo 1 - 1 Portimonense,2.45,3.2,2.9
378,1920,26,11,2019-10-11,Paços Ferreira 1 - 0 Tondela,2.0,3.4,3.75
379,1920,26,11,2019-10-11,Sporting CP 2 - 0 Belenenses,1.36,4.75,8.0
380,1920,26,11,2019-10-11,V. Guimarães 0 - 2 SC Braga,2.25,3.4,3.1
381,1920,26,11,2019-10-11,Boavista 0 - 1 FC Porto,7.0,4.33,1.44
382,1920,26,12,2019-11-29,Santa Clara 1 - 2 Boavista,2.05,3.1,4.0
383,1920,26,12,2019-11-30,Moreirense 3 - 2 Desp. Aves,1.95,3.3,4.0
384,1920,26,12,2019-11-30,SL Benfica 4 - 0 Marítimo,1.16,7.5,13.0
385,1920,26,12,2019-11-30,Portimonense 2 - 1 Famalicão,2.0,3.5,3.6
386,1920,26,12,2019-01-12,Tondela 0 - 1 Belenenses,2.0,3.3,3.75
387,1920,26,12,2019-01-12,V. Setúbal 1 - 1 V. Guimarães,4.33,3.5,1.83
388,1920,26,12,2019-01-12,Gil Vicente 3 - 1 Sporting CP,4.0,3.4,1.9
389,1920,26,12,2019-02-12,SC Braga 2 - 0 Rio Ave,1.57,3.75,6.0
390,1920,26,12,2019-02-12,FC Porto 2 - 0 Paços Ferreira,1.16,7.5,13.0
391,1920,26,13,2019-06-12,Boavista 1 - 4 SL Benfica,7.0,3.6,1.55
392,1920,26,13,2019-07-12,Marítimo 2 - 2 Santa Clara,2.5,3.2,2.9
393,1920,26,13,2019-07-12,Famalicão 2 - 3 Tondela,1.95,3.5,3.8
394,1920,26,13,2019-07-12,Desp. Aves 1 - 0 SC Braga,6.5,4.75,1.45
395,1920,26,13,2019-08-12,V. Guimarães 2 - 0 Portimonense,1.5,4.0,7.0
396,1920,26,13,2019-08-12,Paços Ferreira 2 - 3 V. Setúbal,2.0,3.1,4.2
397,1920,26,13,2019-08-12,Sporting CP 1 - 0 Moreirense,1.33,5.0,9.0
398,1920,26,13,2019-08-12,Belenenses 1 - 1 FC Porto,10.0,5.25,1.28
399,1920,26,13,2019-09-12,Rio Ave 1 - 0 Gil Vicente,1.65,4.0,4.75
400,1920,26,14,2019-12-13,Portimonense 1 - 1 Rio Ave,2.9,3.2,2.45
401,1920,26,14,2019-12-14,Marítimo 1 - 0 Boavista,2.87,3.1,2.55
402,1920,26,14,2019-12-14,SL Benfica 4 - 0 Famalicão,1.2,7.0,12.0
403,1920,26,14,2019-12-14,V. Setúbal 1 - 0 Desp. Aves,2.0,3.3,3.8
404,1920,26,14,2019-12-15,Moreirense 2 - 1 Belenenses,2.0,3.3,3.8
405,1920,26,14,2019-12-15,Gil Vicente 2 - 2 V. Guimarães,3.6,3.4,2.05
406,1920,26,14,2019-12-15,SC Braga 0 - 1 Paços Ferreira,1.4,4.5,8.0
407,1920,26,14,2019-12-16,Santa Clara 0 - 4 Sporting CP,3.8,3.5,1.95
408,1920,26,14,2019-12-16,FC Porto 3 - 0 Tondela,1.18,7.0,13.0
409,1920,26,15,2020-04-01,Desp. Aves 0 - 1 Santa Clara,2.75,3.2,2.6
410,1920,26,15,2020-04-01,Boavista 1 - 1 Portimonense,2.1,3.2,3.6
411,1920,26,15,2020-04-01,Belenenses 1 - 7 SC Braga,6.5,4.5,1.45
412,1920,26,15,2020-04-01,V. Guimarães 0 - 1 SL Benfica,4.5,4.2,1.66
413,1920,26,15,2020-05-01,Paços Ferreira 1 - 0 Moreirense,2.15,3.2,3.5
414,1920,26,15,2020-05-01,Rio Ave 0 - 1 Marítimo,1.55,4.0,6.0
415,1920,26,15,2020-05-01,Tondela 1 - 1 Gil Vicente,2.25,3.3,3.1
416,1920,26,15,2020-05-01,Sporting CP 1 - 2 FC Porto,3.4,3.4,2.1
417,1920,26,15,2020-05-01,Famalicão 3 - 0 V. Setúbal,1.8,3.6,4.33
418,1920,26,16,2020-10-01,SL Benfica 2 - 1 Desp. Aves,1.08,11.0,21.0
419,1920,26,16,2020-10-01,Santa Clara 0 - 1 Rio Ave,2.87,3.2,2.5
420,1920,26,16,2020-10-01,Moreirense 2 - 4 FC Porto,10.0,5.25,1.28
421,1920,26,16,2020-11-01,Portimonense 0 - 0 Paços Ferreira,2.1,3.25,3.6
422,1920,26,16,2020-11-01,Boavista 0 - 1 Famalicão,2.3,3.4,3.0
423,1920,26,16,2020-11-01,V. Setúbal 1 - 3 Sporting CP,9.0,6.5,1.25
424,1920,26,16,2020-12-01,Gil Vicente 2 - 0 Belenenses,1.75,3.4,5.0
425,1920,26,16,2020-12-01,Marítimo 0 - 0 V. Guimarães,4.75,3.6,1.72
426,1920,26,16,2020-12-01,SC Braga 2 - 1 Tondela,1.25,5.5,12.0
427,1920,26,17,2020-01-17,FC Porto 1 - 2 SC Braga,1.6,3.8,5.75
428,1920,26,17,2020-01-17,Sporting CP 0 - 2 SL Benfica,3.75,3.4,2.0
429,1920,26,17,2020-01-18,Desp. Aves 3 - 0 Portimonense,2.87,3.2,2.5
430,1920,26,17,2020-01-18,V. Guimarães 1 - 0 Santa Clara,1.33,5.0,8.5
431,1920,26,17,2020-01-18,Tondela 1 - 1 Moreirense,2.15,3.25,3.4
432,1920,26,17,2020-01-18,Belenenses 0 - 1 V. Setúbal,2.25,3.2,3.3
433,1920,26,17,2020-01-19,Paços Ferreira 0 - 0 Gil Vicente,2.5,3.0,3.0
434,1920,26,17,2020-01-19,Famalicão 1 - 1 Marítimo,1.66,3.8,5.0
435,1920,26,17,2020-01-19,Rio Ave 2 - 0 Boavista,1.75,3.75,4.5
436,1920,26,18,2020-01-26,Belenenses 2 - 1 Portimonense,2.5,3.2,2.87
437,1920,26,18,2020-01-26,Famalicão 0 - 1 Santa Clara,1.65,3.75,5.5
438,1920,26,18,2020-01-26,Tondela 0 - 3 V. Setúbal,2.05,3.2,3.8
439,1920,26,18,2020-01-26,Paços Ferreira 0 - 2 SL Benfica,10.0,4.75,1.33
440,1920,26,18,2020-01-26,Desp. Aves 0 - 1 Boavista,2.45,3.2,2.9
441,1920,26,18,2020-01-27,V. Guimarães 1 - 2 Rio Ave,1.61,3.75,5.75
442,1920,26,18,2020-01-27,Sporting CP 1 - 0 Marítimo,1.36,4.75,8.5
443,1920,26,18,2020-01-28,FC Porto 2 - 1 Gil Vicente,1.25,5.25,13.0
444,1920,26,18,2020-01-29,Moreirense 1 - 2 SC Braga,6.0,3.8,1.57
445,1920,26,19,2020-01-31,SL Benfica 3 - 2 Belenenses,1.1,9.0,23.0
446,1920,26,19,2020-01-31,Rio Ave 2 - 2 Famalicão,1.95,3.3,4.0
447,1920,26,19,2020-01-02,Portimonense 0 - 1 Tondela,1.95,3.4,3.8
448,1920,26,19,2020-01-02,V. Setúbal 0 - 4 FC Porto,10.0,4.75,1.33
449,1920,26,19,2020-01-02,Santa Clara 2 - 1 Paços Ferreira,2.1,3.2,3.6
450,1920,26,19,2020-02-02,Gil Vicente 1 - 5 Moreirense,1.8,3.5,4.5
451,1920,26,19,2020-02-02,Marítimo 1 - 2 Desp. Aves,2.0,3.3,3.8
452,1920,26,19,2020-02-02,SC Braga 1 - 0 Sporting CP,1.75,3.6,4.75
453,1920,26,19,2020-02-02,Boavista 2 - 0 V. Guimarães,4.5,3.5,1.8
454,1920,26,20,2020-07-02,Paços Ferreira 0 - 1 Boavista,2.45,2.87,3.25
455,1920,26,20,2020-08-02,Belenenses 0 - 2 Santa Clara,2.5,3.1,2.9
456,1920,26,20,2020-08-02,Famalicão 0 - 7 V. Guimarães,3.0,3.5,2.25
457,1920,26,20,2020-08-02,SC Braga 2 - 2 Gil Vicente,1.33,5.0,9.0
458,1920,26,20,2020-08-02,FC Porto 3 - 2 SL Benfica,2.45,3.25,2.87
459,1920,26,20,2020-09-02,Moreirense 1 - 1 V. Setúbal,2.05,3.2,3.8
460,1920,26,20,2020-09-02,Tondela 0 - 0 Marítimo,2.25,3.1,3.4
461,1920,26,20,2020-09-02,Sporting CP 2 - 1 Portimonense,1.44,4.33,7.0
462,1920,26,20,2020-09-02,Desp. Aves 0 - 4 Rio Ave,3.2,3.25,2.25
463,1920,26,21,2020-02-14,V. Setúbal 1 - 2 Gil Vicente,2.62,3.0,2.87
464,1920,26,21,2020-02-15,Portimonense 1 - 1 Moreirense,2.0,3.3,3.75
465,1920,26,21,2020-02-15,Santa Clara 1 - 0 Tondela,2.1,3.1,3.8
466,1920,26,21,2020-02-15,SL Benfica 0 - 1 SC Braga,1.61,3.8,5.5
467,1920,26,21,2020-02-15,Rio Ave 1 - 1 Sporting CP,2.4,3.3,2.87
468,1920,26,21,2020-02-16,Boavista 1 - 2 Belenenses,1.8,3.4,5.0
469,1920,26,21,2020-02-16,Marítimo 3 - 0 Paços Ferreira,2.3,3.1,3.2
470,1920,26,21,2020-02-16,V. Guimarães 1 - 2 FC Porto,3.8,3.4,1.95
471,1920,26,21,2020-02-16,Famalicão 1 - 1 Desp. Aves,1.53,3.75,7.0
472,1920,26,22,2020-02-21,Desp. Aves 0 - 2 V. Guimarães,7.0,4.5,1.44
473,1920,26,22,2020-02-22,Tondela 1 - 2 Rio Ave,4.0,3.3,1.95
474,1920,26,22,2020-02-22,Belenenses 1 - 0 Marítimo,2.25,3.1,3.4
475,1920,26,22,2020-02-23,Moreirense 2 - 1 Santa Clara,2.45,3.1,3.0
476,1920,26,22,2020-02-23,Paços Ferreira 2 - 1 Famalicão,3.1,3.1,2.4
477,1920,26,22,2020-02-23,Sporting CP 2 - 0 Boavista,1.55,3.8,6.5
478,1920,26,22,2020-02-23,SC Braga 3 - 1 V. Setúbal,1.3,5.0,10.0
479,1920,26,22,2020-02-23,FC Porto 1 - 0 Portimonense,1.18,6.5,15.0
480,1920,26,22,2020-02-24,Gil Vicente 0 - 1 SL Benfica,7.0,4.33,1.44
481,1920,26,23,2020-02-28,Portimonense 0 - 0 V. Setúbal,1.8,3.3,4.75
482,1920,26,23,2020-02-29,Rio Ave 0 - 0 Belenenses,1.44,4.2,7.5
483,1920,26,23,2020-02-29,Boavista 0 - 1 Gil Vicente,2.2,3.0,3.6
484,1920,26,23,2020-01-03,Desp. Aves 1 - 3 Paços Ferreira,2.7,3.0,2.8
485,1920,26,23,2020-01-03,Marítimo 1 - 2 SC Braga,5.0,3.75,1.66
486,1920,26,23,2020-01-03,V. Guimarães 2 - 0 Tondela,1.36,4.75,8.0
487,1920,26,23,2020-02-03,Santa Clara 0 - 2 FC Porto,8.0,4.0,1.44
488,1920,26,23,2020-02-03,SL Benfica 1 - 1 Moreirense,1.14,8.5,13.0
489,1920,26,23,2020-03-03,Famalicão 3 - 1 Sporting CP,2.87,3.4,2.37
490,1920,26,24,2020-06-03,SC Braga 3 - 1 Portimonense,1.33,5.0,9.0
491,1920,26,24,2020-07-03,Tondela 1 - 1 Boavista,2.55,3.0,3.0
492,1920,26,24,2020-07-03,V. Setúbal 1 - 1 SL Benfica,8.5,4.75,1.33
493,1920,26,24,2020-07-03,FC Porto 1 - 1 Rio Ave,1.3,5.25,9.5
494,1920,26,24,2020-08-03,Belenenses 0 - 0 Famalicão,2.87,3.3,2.4
495,1920,26,24,2020-08-03,Moreirense 2 - 0 Marítimo,2.2,3.1,3.5
496,1920,26,24,2020-08-03,Gil Vicente 1 - 1 Santa Clara,2.05,3.2,3.75
497,1920,26,24,2020-08-03,Sporting CP 2 - 0 Desp. Aves,1.25,5.75,11.0
498,1920,26,24,2020-08-03,Paços Ferreira 1 - 2 V. Guimarães,5.0,3.8,1.65
499,1920,26,25,2020-03-06,Portimonense 1 - 0 Gil Vicente,2.45,3.3,2.8
500,1920,26,25,2020-03-06,Famalicão 2 - 1 FC Porto,7.0,4.75,1.4
501,1920,26,25,2020-04-06,Marítimo 1 - 1 V. Setúbal,2.15,3.1,3.6
502,1920,26,25,2020-04-06,SL Benfica 0 - 0 Tondela,1.16,7.0,15.0
503,1920,26,25,2020-04-06,V. Guimarães 2 - 2 Sporting CP,2.37,3.6,2.75
504,1920,26,25,2020-05-06,Santa Clara 3 - 2 SC Braga,5.5,4.0,1.57
505,1920,26,25,2020-05-06,Desp. Aves 0 - 2 Belenenses,2.8,3.3,2.45
506,1920,26,25,2020-06-06,Boavista 0 - 1 Moreirense,2.4,3.1,3.1
507,1920,26,25,2020-07-06,Rio Ave 2 - 3 Paços Ferreira,1.6,4.0,5.75
508,1920,26,26,2020-09-06,Gil Vicente 1 - 3 Famalicão,2.8,3.2,2.55
509,1920,26,26,2020-10-06,V. Setúbal 2 - 2 Santa Clara,2.9,3.0,2.6
510,1920,26,26,2020-10-06,Portimonense 2 - 2 SL Benfica,9.0,4.5,1.36
511,1920,26,26,2020-10-06,FC Porto 1 - 0 Marítimo,1.16,7.0,15.0
512,1920,26,26,2020-11-06,Belenenses 1 - 1 V. Guimarães,4.75,3.75,1.7
513,1920,26,26,2020-11-06,Tondela 2 - 0 Desp. Aves,1.75,3.6,4.5
514,1920,26,26,2020-12-06,Moreirense 0 - 1 Rio Ave,2.9,3.4,2.35
515,1920,26,26,2020-12-06,Sporting CP 1 - 0 Paços Ferreira,1.33,5.0,9.0
516,1920,26,26,2020-06-13,SC Braga 0 - 1 Boavista,1.4,4.2,8.5
517,1920,26,27,2020-06-15,Marítimo 2 - 1 Gil Vicente,2.5,2.9,3.1
518,1920,26,27,2020-06-16,Santa Clara 1 - 1 Portimonense,2.4,3.1,3.1
519,1920,26,27,2020-06-16,Desp. Aves 0 - 0 FC Porto,15.0,7.0,1.18
520,1920,26,27,2020-06-17,Paços Ferreira 2 - 1 Belenenses,2.2,3.2,3.4
521,1920,26,27,2020-06-17,Rio Ave 1 - 2 SL Benfica,5.5,4.0,1.57
522,1920,26,27,2020-06-18,Boavista 3 - 1 V. Setúbal,2.05,3.2,4.0
523,1920,26,27,2020-06-18,Sporting CP 2 - 0 Tondela,1.4,4.5,8.5
524,1920,26,27,2020-06-19,V. Guimarães 1 - 1 Moreirense,1.53,4.0,6.5
525,1920,26,27,2020-06-19,Famalicão 0 - 0 SC Braga,3.75,3.3,2.0
526,1920,26,28,2020-06-21,Gil Vicente 3 - 0 Desp. Aves,1.57,3.6,6.5
527,1920,26,28,2020-06-22,Portimonense 3 - 2 Marítimo,2.1,3.2,3.6
528,1920,26,28,2020-06-23,V. Setúbal 1 - 2 Rio Ave,4.2,3.3,1.9
529,1920,26,28,2020-06-23,SL Benfica 3 - 4 Santa Clara,1.28,5.0,12.0
530,1920,26,28,2020-06-23,FC Porto 4 - 0 Boavista,1.28,5.25,10.0
531,1920,26,28,2020-06-24,Tondela 1 - 3 Paços Ferreira,2.5,3.1,3.0
532,1920,26,28,2020-06-24,Moreirense 1 - 1 Famalicão,2.8,3.4,2.4
533,1920,26,28,2020-06-25,SC Braga 3 - 2 V. Guimarães,1.95,3.6,3.6
534,1920,26,28,2020-06-26,Belenenses 1 - 3 Sporting CP,5.5,3.75,1.61
535,1920,26,29,2020-06-28,Boavista 1 - 0 Santa Clara,2.5,3.0,3.0
536,1920,26,29,2020-06-29,Desp. Aves 0 - 1 Moreirense,4.33,3.4,1.85
537,1920,26,29,2020-06-29,Marítimo 2 - 0 SL Benfica,7.0,4.33,1.44
538,1920,26,29,2020-06-29,Paços Ferreira 0 - 1 FC Porto,9.0,4.1,1.4
539,1920,26,29,2020-06-30,Famalicão 0 - 1 Portimonense,2.05,3.5,3.4
540,1920,26,29,2020-06-30,V. Guimarães 2 - 0 V. Setúbal,1.4,4.33,8.0
541,1920,26,29,2020-06-30,Rio Ave 4 - 3 SC Braga,3.1,3.3,2.25
542,1920,26,29,2020-01-07,Belenenses 1 - 1 Tondela,2.55,3.1,2.9
543,1920,26,29,2020-01-07,Sporting CP 2 - 1 Gil Vicente,1.5,3.8,7.5
544,1920,26,30,2020-03-07,Santa Clara 0 - 1 Marítimo,2.3,3.1,3.25
545,1920,26,30,2020-04-07,V. Setúbal 2 - 3 Paços Ferreira,3.75,3.1,2.1
546,1920,26,30,2020-04-07,Portimonense 0 - 1 V. Guimarães,3.6,3.2,2.1
547,1920,26,30,2020-04-07,SL Benfica 3 - 1 Boavista,1.28,5.0,11.0
548,1920,26,30,2020-04-07,SC Braga 4 - 0 Desp. Aves,1.16,7.5,13.0
549,1920,26,30,2020-05-07,Gil Vicente 1 - 0 Rio Ave,4.0,3.2,2.0
550,1920,26,30,2020-05-07,Tondela 0 - 1 Famalicão,3.6,3.1,2.15
551,1920,26,30,2020-05-07,FC Porto 5 - 0 Belenenses,1.22,6.5,11.0
552,1920,26,30,2020-06-07,Moreirense 0 - 0 Sporting CP,4.33,3.5,1.83
553,1920,26,31,2020-08-07,Boavista 0 - 1 Marítimo,2.6,3.0,2.87
554,1920,26,31,2020-08-07,Desp. Aves 1 - 0 V. Setúbal,4.0,3.4,1.9
555,1920,26,31,2020-09-07,Rio Ave 2 - 1 Portimonense,1.85,3.5,4.2
556,1920,26,31,2020-09-07,Tondela 1 - 3 FC Porto,10.0,4.33,1.36
557,1920,26,31,2020-09-07,Famalicão 1 - 1 SL Benfica,5.5,3.75,1.61
558,1920,26,31,2020-10-07,V. Guimarães 1 - 2 Gil Vicente,1.61,3.6,6.0
559,1920,26,31,2020-10-07,Sporting CP 1 - 0 Santa Clara,1.61,3.6,5.75
560,1920,26,31,2020-10-07,Paços Ferreira 1 - 5 SC Braga,4.0,3.6,1.85
561,1920,26,31,2020-11-07,Belenenses 0 - 1 Moreirense,2.37,3.1,3.1
562,1920,26,32,2020-07-13,Marítimo 0 - 0 Rio Ave,3.8,3.2,2.05
563,1920,26,32,2020-07-13,V. Setúbal 1 - 2 Famalicão,3.3,3.3,2.2
564,1920,26,32,2020-07-14,Santa Clara 3 - 0 Desp. Aves,1.66,3.8,4.5
565,1920,26,32,2020-07-14,Portimonense 2 - 1 Boavista,1.61,3.9,5.25
566,1920,26,32,2020-07-14,SL Benfica 2 - 0 V. Guimarães,1.61,4.0,5.0
567,1920,26,32,2020-07-14,Gil Vicente 3 - 2 Tondela,2.5,3.1,2.9
568,1920,26,32,2020-07-15,Moreirense 1 - 1 Paços Ferreira,2.37,3.2,2.8
569,1920,26,32,2020-07-15,SC Braga 1 - 1 Belenenses,1.25,5.5,9.0
570,1920,26,32,2020-07-15,FC Porto 2 - 0 Sporting CP,1.7,3.6,5.0
571,1920,26,33,2020-07-18,Rio Ave 2 - 2 Santa Clara,1.53,4.0,6.0
572,1920,26,33,2020-07-18,Famalicão 2 - 2 Boavista,1.53,4.0,6.0
573,1920,26,33,2020-07-19,Belenenses 1 - 0 Gil Vicente,2.37,3.1,3.1
574,1920,26,33,2020-07-19,V. Guimarães 1 - 0 Marítimo,1.61,4.0,5.0
575,1920,26,33,2020-07-20,Paços Ferreira 2 - 1 Portimonense,2.8,3.1,2.62
576,1920,26,33,2020-07-20,Tondela 1 - 0 SC Braga,5.5,4.0,1.57
577,1920,26,33,2020-07-20,FC Porto 6 - 1 Moreirense,1.36,4.75,8.0
578,1920,26,33,2020-07-21,Sporting CP 0 - 0 V. Setúbal,1.4,4.5,7.5
579,1920,26,33,2020-07-21,Desp. Aves 0 - 4 SL Benfica,9.0,6.5,1.25
580,1920,26,34,2020-07-24,Santa Clara 2 - 2 V. Guimarães,3.3,3.4,2.15
581,1920,26,34,2020-07-24,Gil Vicente 3 - 3 Paços Ferreira,2.45,3.25,2.87
582,1920,26,34,2020-07-25,Boavista 0 - 2 Rio Ave,5.0,3.6,1.7
583,1920,26,34,2020-07-25,Marítimo 3 - 3 Famalicão,3.8,3.6,1.9
584,1920,26,34,2020-07-25,SL Benfica 2 - 1 Sporting CP,1.9,3.4,4.1
585,1920,26,34,2020-07-25,SC Braga 2 - 1 FC Porto,2.75,3.75,2.3
586,1920,26,34,2020-07-26,Moreirense 1 - 2 Tondela,3.25,2.7,2.6
587,1920,26,34,2020-07-26,Portimonense 2 - 0 Desp. Aves,1.14,6.5,23.0
588,1920,26,34,2020-07-26,V. Setúbal 2 - 0 Belenenses,1.66,3.6,5.25
589,1819,25,1,2018-10-08,SL Benfica 3 - 2 V. Guimarães,1.25,5.75,11.0
590,1819,25,1,2018-11-08,FC Porto 5 - 0 Desp. Chaves,1.14,7.0,21.0
591,1819,25,1,2018-11-08,V. Setúbal 2 - 0 Desp. Aves,2.25,3.1,3.4
592,1819,25,1,2018-11-08,Tondela 0 - 1 Belenenses,2.25,3.1,3.4
